CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,ALL_TOTAL_CO,JAN_VIEWS_CO,FEB_VIEWS_CO,MAR_VIEWS_CO,APR_VIEWS_CO,MAY_VIEWS_CO,JUN_VIEWS_CO,JULY_VIEWS_CO,AUG_VIEWS_CO,SEP_VIEWS_CO,OCT_VIEWS_CO,NOV_VIEWS_CO,DEC_VIEWS_CO
c4,음식점,소라횟집,제주특별자치도 제주시 구좌읍 해맞이해안로 1240-3,2022,59,0,0,0,0,0,0,0,0,0,59,0,0
c4,음식점,소반,제주특별자치도 서귀포시 중동로 23,2022,58,0,0,0,0,0,0,0,0,0,58,0,0
c4,음식점,소소당양갱,제주특별자치도 서귀포시 안덕면 신화역사로685번길 236,2022,37,0,0,0,0,0,0,0,0,0,37,0,0
c4,음식점,소소희,제주특별자치도 서귀포시 대정읍 영어도시로 27-2,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c4,음식점,소울키친,제주특별자치도 서귀포시 천제연로 131-7,2022,40,0,0,0,0,0,0,0,0,0,40,0,0
c4,음식점,손맛촌,제주특별자치도 제주시 조천읍 비자림로 661,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c4,음식점,솔동산고기국수,제주특별자치도 서귀포시 부두로 23,2022,43,0,0,0,0,0,0,0,0,0,43,0,0
c4,음식점,솔리브레,제주특별자치도 제주시 서해안로 512,2022,15,0,0,0,0,0,0,0,0,0,15,0,0
c4,음식점,솔트스톤,제주특별자치도 제주시 연삼로 495,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c4,음식점,솔향,제주특별자치도 제주시 애월읍 일주서로 6113,2022,26,0,0,0,0,0,0,0,0,0,26,0,0
c4,음식점,솜반내풍경,제주특별자치도 서귀포시 서홍로 60,2022,26,0,0,0,0,0,0,0,0,0,26,0,0
c4,음식점,송당나무,제주특별자치도 제주시 구좌읍 송당5길 68-140,2022,53,0,0,0,0,0,0,0,0,0,53,0,0
c4,음식점,송악산 엉클스 화덕 피자,제주특별자치도 서귀포시 대정읍 송악관광로 392,2022,52,0,0,0,0,0,0,0,0,0,52,0,0
c4,음식점,쇠소깍모꼬지,제주특별자치도 서귀포시 일주동로 8104,2022,38,0,0,0,0,0,0,0,0,0,38,0,0
c4,음식점,쇠소깍오메기식당,제주특별자치도 서귀포시 일주동로 8231,2022,83,0,0,0,0,0,0,0,0,0,83,0,0
c4,음식점,쇼디치카페,제주특별자치도 제주시 구좌읍 해맞이해안로 1440,2022,23,0,0,0,0,0,0,0,0,0,23,0,0
c4,음식점,쇼밥,제주특별자치도 서귀포시 보목로64번길 138,2022,78,0,0,0,0,0,0,0,0,0,78,0,0
c4,음식점,수다뜰,제주특별자치도 제주시 구좌읍 용눈이오름로 8,2022,34,0,0,0,0,0,0,0,0,0,34,0,0
c4,음식점,수다브런치카페,제주특별자치도 제주시 남광로2길 39-23,2022,45,0,0,0,0,0,0,0,0,0,45,0,0
c4,음식점,수두리보말칼국수,제주특별자치도 서귀포시 천제연로 192,2022,204,0,0,0,0,0,0,0,0,0,204,0,0
c4,음식점,수망일기,제주특별자치도 서귀포시 남원읍 남조로 593-2,2022,38,0,0,0,0,0,0,0,0,0,38,0,0
c4,음식점,수모루국수,제주특별자치도 서귀포시 일주동로 9057,2022,55,0,0,0,0,0,0,0,0,0,55,0,0
c4,음식점,수복강녕,제주특별자치도 제주시 선덕로3길 40,2022,105,0,0,0,0,0,0,0,0,0,105,0,0
c4,음식점,수애기베이커리,제주특별자치도 서귀포시 대정읍 동일하모로98번길 48-59,2022,40,0,0,0,0,0,0,0,0,0,40,0,0
c4,음식점,수우동,제주특별자치도 제주시 한림읍 협재1길 11,2022,125,0,0,0,0,0,0,0,0,0,125,0,0
c4,음식점,수월봉 가마솥순대국,제주특별자치도 제주시 한경면 고산서2길 18,2022,54,0,0,0,0,0,0,0,0,0,54,0,0
c4,음식점,수제홍과일모찌,제주특별자치도 제주시 연동14길 14,2022,70,0,0,0,0,0,0,0,0,0,70,0,0
c4,음식점,수카사,제주특별자치도 제주시 구좌읍 행원로9길 11,2022,54,0,0,0,0,0,0,0,0,0,54,0,0
c4,음식점,수타명가,제주특별자치도 제주시 한림읍 일주서로 5834,2022,39,0,0,0,0,0,0,0,0,0,39,0,0
c4,음식점,숙성도,제주특별자치도 제주시 원노형로 41,2022,23,0,0,0,0,0,0,0,0,0,23,0,0
c4,음식점,숙이네보리빵,제주특별자치도 제주시 애월읍 애월로 118,2022,212,0,0,0,0,0,0,0,0,0,212,0,0
c4,음식점,순덕이네해산물장터,제주특별자치도 서귀포시 성산읍 온평서로 48,2022,64,0,0,0,0,0,0,0,0,0,64,0,0
c4,음식점,순두부엔짬뽕,제주특별자치도 제주시 통물길 30,2022,34,0,0,0,0,0,0,0,0,0,34,0,0
c4,음식점,순심이네한라봉돼지갈비,제주특별자치도 서귀포시 안덕면 산방로 3,2022,52,0,0,0,0,0,0,0,0,0,52,0,0
c4,음식점,순옥이네 명가,제주 제주시 도공로 8,2022,281,0,0,0,0,0,0,0,0,0,281,0,0
c4,음식점,순옥이네명가 함덕점,제주특별자치도 제주시 조천읍 함덕로 6,2022,53,0,0,0,0,0,0,0,0,0,53,0,0
c4,음식점,순이네해장국,제주특별자치도 제주시 오복4길 8,2022,40,0,0,0,0,0,0,0,0,0,40,0,0
c4,음식점,순정문어,제주특별자치도 제주시 서해안로 579,2022,65,0,0,0,0,0,0,0,0,0,65,0,0
c4,음식점,순천미향,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-73,2022,74,0,0,0,0,0,0,0,0,0,74,0,0
c4,음식점,순풍해장국,제주특별자치도 제주시 일주동로 355,2022,37,0,0,0,0,0,0,0,0,0,37,0,0
c4,음식점,순희뽀글이,제주특별자치도 제주시 공설로 27-1 (오라일동),2022,32,0,0,0,0,0,0,0,0,0,32,0,0
c4,음식점,순희뽀글이정식,제주특별자치도 제주시 공설로 27-1,2022,30,0,0,0,0,0,0,0,0,0,30,0,0
c4,음식점,술도가제주바당,제주특별자치도 제주시 구좌읍 종달로5길 27,2022,71,0,0,0,0,0,0,0,0,0,71,0,0
c4,음식점,숨비나리,제주특별자치도 서귀포시 안덕면 중산간서로1615번길 8,2022,54,0,0,0,0,0,0,0,0,0,54,0,0
c4,음식점,숨비나리카페,제주특별자치도 서귀포시 안덕면 중산간서로1615번길 8,2022,27,0,0,0,0,0,0,0,0,0,27,0,0
c4,음식점,숨어있는집,제주특별자치도 제주시 조천읍 함덕로 24,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c4,음식점,숲속의작은집,제주특별자치도 제주시 주르레길 63,2022,33,0,0,0,0,0,0,0,0,0,33,0,0
c4,음식점,쉐프 이야기,제주특별자치도 제주시 연동4길 22,2022,18,0,0,0,0,0,0,0,0,0,18,0,0
c4,음식점,쉐프의스시이야기,제주특별자치도 제주시 신광로 36,2022,16,0,0,0,0,0,0,0,0,0,16,0,0
c4,음식점,쉬는팡가든,제주특별자치도 서귀포시 상예로 248,2022,64,0,0,0,0,0,0,0,0,0,64,0,0
c4,음식점,쉬림프박스,제주특별자치도 제주시 구좌읍 평대리 2033-7,2022,91,0,0,0,0,0,0,0,0,0,91,0,0
c4,음식점,쉬멍가,제주특별자치도 서귀포시 중정로73번길 11,2022,20,0,0,0,0,0,0,0,0,0,20,0,0
c4,음식점,스마일러 카페,제주특별자치도 제주시 애월읍 상고길 47,2022,72,0,0,0,0,0,0,0,0,0,72,0,0
c4,음식점,스모크하우스인구억,제주특별자치도 서귀포시 대정읍 보성구억로 223,2022,49,0,0,0,0,0,0,0,0,0,49,0,0
c4,음식점,스시도모다찌 제주점,제주특별자치도 제주시 광양8길 1,2022,53,0,0,0,0,0,0,0,0,0,53,0,0
c4,음식점,스시도모다찌 칠성점,제주특별자치도 제주시 관덕로13길 3,2022,39,0,0,0,0,0,0,0,0,0,39,0,0
c4,음식점,스시우다,제주특별자치도 제주시 용마로 30,2022,37,0,0,0,0,0,0,0,0,0,37,0,0
c4,음식점,스시호시카이,제주특별자치도 제주시 오남로 90,2022,77,0,0,0,0,0,0,0,0,0,77,0,0
c4,음식점,스카이 온 파이브 다이닝,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 메리어트관 제주신화월드 호텔앤리조트 5층,2022,202,0,0,0,0,0,0,0,0,0,202,0,0
c4,음식점,스콘가게 끌림,제주특별자치도 제주시 지석9길 35-1,2022,38,0,0,0,0,0,0,0,0,0,38,0,0
c4,음식점,스테이위드커피,제주특별자치도 서귀포시 안덕면 형제해안로 32,2022,51,0,0,0,0,0,0,0,0,0,51,0,0
c4,음식점,스테이크 하우스,제주특별자치도 제주시 노연로 12,2022,41,0,0,0,0,0,0,0,0,0,41,0,0
c4,음식점,스피닝울프,제주특별자치도 서귀포시 성산읍 동류암로 20,2022,24,0,0,0,0,0,0,0,0,0,24,0,0
c4,음식점,슬로우카페,제주특별자치도 서귀포시 표선면 일주동로 6470,2022,20,0,0,0,0,0,0,0,0,0,20,0,0
c4,음식점,슬슬슬로우,제주특별자치도 제주시 구좌읍 행원로7길 23-8,2022,50,0,0,0,0,0,0,0,0,0,50,0,0
c4,음식점,승범이네집,제주특별자치도 제주시 월랑로 56-1 (노형동),2022,23,0,0,0,0,0,0,0,0,0,23,0,0
c4,음식점,시골길,제주특별자치도 제주시 연동13길 9,2022,49,0,0,0,0,0,0,0,0,0,49,0,0
c4,음식점,시나르,제주특별자치도 제주시 조천읍 중산간동로 929,2022,31,0,0,0,0,0,0,0,0,0,31,0,0
c4,음식점,시니어손맛 아리랑,제주특별자치도 제주시 동광로2길 7,2022,28,0,0,0,0,0,0,0,0,0,28,0,0
c4,음식점,시스베이글,제주특별자치도 서귀포시 남원읍 태위로 87,2022,30,0,0,0,0,0,0,0,0,0,30,0,0
c4,음식점,시스터필드,제주특별자치도 서귀포시 월드컵로 8,2022,33,0,0,0,0,0,0,0,0,0,33,0,0
c4,음식점,시영통닭,제주특별자치도 제주시 용문로 160,2022,31,0,0,0,0,0,0,0,0,0,31,0,0
c4,음식점,시즌박스,제주특별자치도 서귀포시 남원읍 태위로 154,2022,39,0,0,0,0,0,0,0,0,0,39,0,0
c4,음식점,시흥해녀의집,제주특별자치도 서귀포시 성산읍 시흥하동로 114,2022,70,0,0,0,0,0,0,0,0,0,70,0,0
c4,음식점,식과함께,제주특별자치도 서귀포시 안덕면 화순로142번길 11-9,2022,35,0,0,0,0,0,0,0,0,0,35,0,0
c4,음식점,신 해바라기분식,제주특별자치도 제주시 관덕로13길 13,2022,103,0,0,0,0,0,0,0,0,0,103,0,0
c4,음식점,신동성식당,제주특별자치도 서귀포시 토평남로 109,2022,26,0,0,0,0,0,0,0,0,0,26,0,0
c4,음식점,신등대수산회센타,제주특별자치도 제주시 추자면 추자로 12,2022,17,0,0,0,0,0,0,0,0,0,17,0,0
c4,음식점,신산리마을카페,제주특별자치도 서귀포시 성산읍 환해장성로 33,2022,60,0,0,0,0,0,0,0,0,0,60,0,0
c4,음식점,신설오름,제주특별자치도 제주시 고마로17길 2,2022,127,0,0,0,0,0,0,0,0,0,127,0,0
c4,음식점,신성할망식당,제주특별자치도 제주시 신대로7길 23,2022,32,0,0,0,0,0,0,0,0,0,32,0,0
c4,음식점,신스버거,제주특별자치도 제주시 한림읍 월령2길 2,2022,44,0,0,0,0,0,0,0,0,0,44,0,0
c4,음식점,신옛촌,제주특별자치도 서귀포시 안덕면 사계로 187-6,2022,53,0,0,0,0,0,0,0,0,0,53,0,0
c4,음식점,신우성타운,제주특별자치도 서귀포시 중문관광로72번길 29-9,2022,82,0,0,0,0,0,0,0,0,0,82,0,0
c4,음식점,신의한모,제주특별자치도 제주시 애월읍 하귀14길 11-1,2022,71,0,0,0,0,0,0,0,0,0,71,0,0
c4,음식점,신짜장,제주특별자치도 제주시 중앙로 254,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c4,음식점,신촌덕인당,제주특별자치도 제주시 조천읍 신북로 36,2022,51,0,0,0,0,0,0,0,0,0,51,0,0
c4,음식점,신화돌담집,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,2022,81,0,0,0,0,0,0,0,0,0,81,0,0
c4,음식점,신화테라스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,2022,78,0,0,0,0,0,0,0,0,0,78,0,0
c4,음식점,심바카레,제주특별자치도 제주시 애월읍 금성5길 44-16,2022,51,0,0,0,0,0,0,0,0,0,51,0,0
c4,음식점,심봉사눈뜬톳해물짜장짬뽕,제주특별자치도 서귀포시 대정읍 마라로 43,2022,23,0,0,0,0,0,0,0,0,0,23,0,0
c4,음식점,싱싱잇,제주특별자치도 제주시 한림읍 한림로 181,2022,38,0,0,0,0,0,0,0,0,0,38,0,0
c4,음식점,쌍둥이횟집본점,제주특별자치도 서귀포시 중정로62번길 14,2022,97,0,0,0,0,0,0,0,0,0,97,0,0
c4,음식점,써니하우스 커피&핫도그,제주특별자치도 서귀포시 안덕면 산방로 212,2022,34,0,0,0,0,0,0,0,0,0,34,0,0
c4,음식점,썬셋클리프,제주특별자치도 제주시 애월읍 애월로1길 19-8,2022,37,0,0,0,0,0,0,0,0,0,37,0,0
c4,음식점,썸의시작,제주특별자치도 제주시 애월읍 애월해안로 570-1,2022,37,0,0,0,0,0,0,0,0,0,37,0,0
c4,음식점,쓰쓰카페,제주특별자치도 제주시 한경면 성굴로 34-6,2022,26,0,0,0,0,0,0,0,0,0,26,0,0
c4,음식점,씨리얼,제주특별자치도 제주시 한림읍 명랑로 26,2022,27,0,0,0,0,0,0,0,0,0,27,0,0
c4,음식점,아꼬떼카페,제주특별자치도 제주시 조천읍 선교로 548,2022,21,0,0,0,0,0,0,0,0,0,21,0,0
c4,음식점,아따블르,제주특별자치도 제주시 조천읍 북촌11길 15-16,2022,37,0,0,0,0,0,0,0,0,0,37,0,0
c4,음식점,아뜰리에 제주명월,제주특별자치도 서귀포시 안덕면 병악로 31,2022,59,0,0,0,0,0,0,0,0,0,59,0,0
c4,음식점,아뜰리에안,제주특별자치도 서귀포시 막숙포로 166,2022,24,0,0,0,0,0,0,0,0,0,24,0,0
c4,음식점,아라파파 a la papa,제주특별자치도 제주시 국기로3길 2,2022,75,0,0,0,0,0,0,0,0,0,75,0,0
c4,음식점,아라파파 북촌점,제주특별자치도 제주시 조천읍 북촌15길 60,2022,50,0,0,0,0,0,0,0,0,0,50,0,0
c4,음식점,아랑,"제주특별자치도 제주시 선덕로 5길 25(연동, 연미주택)",2022,36,0,0,0,0,0,0,0,0,0,36,0,0
c4,음식점,아리(あり),제주특별자치도 서귀포시 홍중로 99,2022,55,0,0,0,0,0,0,0,0,0,55,0,0
c4,음식점,아모르키친,제주특별자치도 서귀포시 표선면 표선동서로 221,2022,17,0,0,0,0,0,0,0,0,0,17,0,0
c4,음식점,아서원,서귀포시 일주동로 8143,2022,53,0,0,0,0,0,0,0,0,0,53,0,0
c4,음식점,아싸횟집,제주특별자치도 서귀포시 동홍중앙로 29-1,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c4,음식점,아웃도어키친,제주특별자치도 서귀포시 동홍로 370,2022,45,0,0,0,0,0,0,0,0,0,45,0,0
c4,음식점,아이갓에브리씽,제주특별자치도 제주시 문연로 6,2022,59,0,0,0,0,0,0,0,0,0,59,0,0
c4,음식점,아이스크림연구소(우도점),제주시 우도면 우도봉길 47,2022,36,0,0,0,0,0,0,0,0,0,36,0,0
c4,음식점,아일랜드조르바,제주특별자치도 제주시 구좌읍 대수길 9,2022,53,0,0,0,0,0,0,0,0,0,53,0,0
c4,음식점,아일랜드팩토리 풍류,제주 제주시 관덕로8길 31,2022,42,0,0,0,0,0,0,0,0,0,42,0,0
c4,음식점,아줄레주,제주특별자치도 서귀포시 성산읍 신풍하동로19번길 59,2022,111,0,0,0,0,0,0,0,0,0,111,0,0
c4,음식점,아찌국밥,제주특별자치도 제주시 한경면 고산로 34,2022,64,0,0,0,0,0,0,0,0,0,64,0,0
c4,음식점,아톰스낵,제주특별자치도 제주시 구좌읍 구좌로 91,2022,37,0,0,0,0,0,0,0,0,0,37,0,0
c4,음식점,안거리밖거리,제주특별자치도 서귀포시 솔동산로 6-1,2022,83,0,0,0,0,0,0,0,0,0,83,0,0
c4,음식점,안녕구움,제주특별자치도 제주시 한경면 고산로 49 1층,2022,35,0,0,0,0,0,0,0,0,0,35,0,0
c4,음식점,안녕육지사람,제주특별자치도 제주시 우도면 우도해안길 792,2022,55,0,0,0,0,0,0,0,0,0,55,0,0
c4,음식점,안녕협재씨,제주특별자치도 제주시 한림읍 협재1길 55,2022,16,0,0,0,0,0,0,0,0,0,16,0,0
c4,음식점,안다미로,제주특별자치도 제주시 조천읍 비자림로 648,2022,39,0,0,0,0,0,0,0,0,0,39,0,0
c4,음식점,안전식당,제주특별자치도 제주시 사라봉길 4,2022,34,0,0,0,0,0,0,0,0,0,34,0,0
c4,음식점,안트레,제주특별자치도 제주시 애월읍 애월로 11,2022,54,0,0,0,0,0,0,0,0,0,54,0,0
c4,음식점,알라스카인제주 용담점,제주특별자치도 제주시 서해안로 468-2,2022,16,0,0,0,0,0,0,0,0,0,16,0,0
c4,음식점,알라스카인제주 협재점,제주특별자치도 제주시 한림읍 협재6길 1,2022,50,0,0,0,0,0,0,0,0,0,50,0,0
c4,음식점,알마니,제주특별자치도 제주시 구좌읍 해녀박물관길 37,2022,18,0,0,0,0,0,0,0,0,0,18,0,0
c4,음식점,앙끄레국수,제주특별자치도 서귀포시 법환상로2번길 97-18,2022,44,0,0,0,0,0,0,0,0,0,44,0,0
c4,음식점,앙뚜아네트 삼다수마을점,제주특별자치도 제주시 조천읍 비자림로 606,2022,42,0,0,0,0,0,0,0,0,0,42,0,0
c4,음식점,앙뚜아네트 용담점,제주특별자치도 제주시 서해안로 671,2022,43,0,0,0,0,0,0,0,0,0,43,0,0
c4,음식점,앙뚜아네트 탑동점,제주특별자치도 제주시 중앙로 13,2022,34,0,0,0,0,0,0,0,0,0,34,0,0
c4,음식점,앙카페,제주특별자치도 서귀포시 대정읍 하모항구로 75,2022,32,0,0,0,0,0,0,0,0,0,32,0,0
c4,음식점,앞돈지,제주특별자치도 제주시 중앙로1길 28(건입동),2022,27,0,0,0,0,0,0,0,0,0,27,0,0
c4,음식점,앞뱅디식당,제주특별자치도 제주시 선덕로 32,2022,102,0,0,0,0,0,0,0,0,0,102,0,0
c4,음식점,애나의숲 브런치카페,"제주특별자치도 서귀포시 중동로48번길 8 (서귀동, 귤섬가) 1층",2022,83,0,0,0,0,0,0,0,0,0,83,0,0
c4,음식점,애월 고깃간,제주특별자치도 제주시 애월읍 애월해안로 32,2022,52,0,0,0,0,0,0,0,0,0,52,0,0
c4,음식점,애월 우니담,제주특별자치도 제주시 애월읍 고내로13길 107,2022,61,0,0,0,0,0,0,0,0,0,61,0,0
c4,음식점,애월그때그집 본점,제주특별자치도 제주시 애월읍 애월해안로 97,2022,79,0,0,0,0,0,0,0,0,0,79,0,0
c4,음식점,애월더선셋,제주특별자치도 제주시 애월읍 일주서로 6111,2022,155,0,0,0,0,0,0,0,0,0,155,0,0
c4,음식점,애월리안,제주특별자치도 제주시 애월읍 애원로 4,2022,58,0,0,0,0,0,0,0,0,0,58,0,0
c4,음식점,애월바베,제주특별자치도 제주시 원노형10길 32,2022,23,0,0,0,0,0,0,0,0,0,23,0,0
c4,음식점,애월빵공장앤카페,제주특별자치도 제주시 애월읍 금성5길 42-15,2022,78,0,0,0,0,0,0,0,0,0,78,0,0
c4,음식점,애월은혜전복,제주특별자치도 제주시 애월읍 애월로1길 24-3,2022,48,0,0,0,0,0,0,0,0,0,48,0,0
c4,음식점,앤트러사이트,제주특별자치도 제주시 한림읍 한림로 564,2022,197,0,0,0,0,0,0,0,0,0,197,0,0
c4,음식점,야시장맛통령,제주특별자치도 제주시 관덕로14길 16,2022,22,0,0,0,0,0,0,0,0,0,22,0,0
c4,음식점,야원,제주특별자치도 제주시 조천읍 번영로 1218 (대흘리) 야원,2022,330,0,0,0,0,0,0,0,0,0,330,0,0
c4,음식점,야자수 식당,제주특별자치도 제주시 한림읍 한림로 300,2022,44,0,0,0,0,0,0,0,0,0,44,0,0
c4,음식점,얌얌돈까스,제주특별자치도 제주시 구좌읍 구좌로 44,2022,60,0,0,0,0,0,0,0,0,0,60,0,0
c4,음식점,양가형제,제주특별자치도 제주시 한경면 청수동8길 3,2022,98,0,0,0,0,0,0,0,0,0,98,0,0
c4,음식점,양촌리마을,제주특별자치도 제주시 진군길 31-5,2022,39,0,0,0,0,0,0,0,0,0,39,0,0
c4,음식점,어림향,제주특별자치도 제주시 서사로24길 22,2022,62,0,0,0,0,0,0,0,0,0,62,0,0
c4,음식점,어머니닭집,제주특별자치도 서귀포시 성산읍 고성오조로 13,2022,40,0,0,0,0,0,0,0,0,0,40,0,0
c4,음식점,어머니몸국,제주특별자치도 제주시 조천읍 신북로 245,2022,53,0,0,0,0,0,0,0,0,0,53,0,0
c4,음식점,어머니빵집,제주특별자치도 제주시 도령로 103,2022,46,0,0,0,0,0,0,0,0,0,46,0,0
c4,음식점,어머니와고등어,제주특별자치도 제주시 도두봉2길 43,2022,83,0,0,0,0,0,0,0,0,0,83,0,0
c4,음식점,어머니의뜻을담다 단지,제주특별자치도 제주시 애월읍 하귀2길 66,2022,18,0,0,0,0,0,0,0,0,0,18,0,0
c4,음식점,어멍,제주특별자치도 제주시 조천읍 신북로 577대명리조트 B동 1층,2022,39,0,0,0,0,0,0,0,0,0,39,0,0
c4,음식점,어멍횟집,제주특별자치도 서귀포시 성산읍 동류암로39번길 9-2,2022,73,0,0,0,0,0,0,0,0,0,73,0,0
c4,음식점,어반르토아,제주특별자치도 제주시 구남동5길 36,2022,32,0,0,0,0,0,0,0,0,0,32,0,0
c4,음식점,어부와농부,제주특별자치도 서귀포시 천제연로 89,2022,59,0,0,0,0,0,0,0,0,0,59,0,0
c4,음식점,어부피자,제주특별자치도 서귀포시 성산읍 서성일로 1078-14,2022,70,0,0,0,0,0,0,0,0,0,70,0,0
c4,음식점,어사촌도야지,제주특별자치도 제주시 애월읍 천덕로 440-6,2022,43,0,0,0,0,0,0,0,0,0,43,0,0
c4,음식점,어애랑,제주특별자치도 제주시 한림읍 한림로 422 (협재리) 어애랑,2022,28,0,0,0,0,0,0,0,0,0,28,0,0
c4,음식점,어우늘,제주특별자치도 제주시 연북로 222,2022,45,0,0,0,0,0,0,0,0,0,45,0,0
c4,음식점,어전횟집,제주특별자치도 서귀포시 대정읍 최남단해안로 31,2022,35,0,0,0,0,0,0,0,0,0,35,0,0
c4,음식점,어제보다오늘,제주특별자치도 제주시 서해안로 68,2022,21,0,0,0,0,0,0,0,0,0,21,0,0
c4,음식점,어진이네 횟집,제주특별자치도 서귀포시 보목포로 93,2022,58,0,0,0,0,0,0,0,0,0,58,0,0
c4,음식점,어진이네횟집,제주특별자치도 서귀포시 보목포로 93,2022,149,0,0,0,0,0,0,0,0,0,149,0,0
c4,음식점,어피니티,제주특별자치도 제주시 남성로 78,2022,24,0,0,0,0,0,0,0,0,0,24,0,0
c4,음식점,엉덩물,제주특별자치도 제주시 성두길 7-7,2022,33,0,0,0,0,0,0,0,0,0,33,0,0
c4,음식점,엉또산장,제주특별자치도 서귀포시 강정동 1599,2022,33,0,0,0,0,0,0,0,0,0,33,0,0
c4,음식점,엉클망고,제주특별자치도 제주시 우도면 우도해안길 342,2022,20,0,0,0,0,0,0,0,0,0,20,0,0
c4,음식점,엉클통김밥(본점),제주특별자치도 제주시 1100로 3283,2022,42,0,0,0,0,0,0,0,0,0,42,0,0
c4,음식점,에릭스에스프레소 카페,제주시 구좌읍 세화7길 17-7,2022,29,0,0,0,0,0,0,0,0,0,29,0,0
c4,음식점,에스프레소 라운지,제주특별자치도 제주시 한라대학로 1 (노형동),2022,57,0,0,0,0,0,0,0,0,0,57,0,0
c4,음식점,에오마르,제주특별자치도 제주시 선사로8길 13-6,2022,27,0,0,0,0,0,0,0,0,0,27,0,0
c4,음식점,에이스쌀국수,제주특별자치도 제주시 우정로5길 4,2022,57,0,0,0,0,0,0,0,0,0,57,0,0
c4,음식점,에이팩토리 커피앤북스,제주시 탑동로 11,2022,17,0,0,0,0,0,0,0,0,0,17,0,0
c4,음식점,에프터글로우,제주특별자치도 제주시 간월동로 67-3,2022,25,0,0,0,0,0,0,0,0,0,25,0,0
c4,음식점,에피소드,제주특별자치도 제주시 한경면 고조로 62,2022,20,0,0,0,0,0,0,0,0,0,20,0,0
c4,음식점,엘리펀시아,제주특별자치도 제주시 1100로 3124,2022,47,0,0,0,0,0,0,0,0,0,47,0,0
c4,음식점,엠 라운지 M Lounge,제주 서귀포시 안덕면 신화역사로304번길 38 메리어트관 제주신화월드 호텔앤리조트 G층,2022,56,0,0,0,0,0,0,0,0,0,56,0,0
c4,음식점,엠츄로,제주특별자치도 제주시 은남4길 46,2022,14,0,0,0,0,0,0,0,0,0,14,0,0
c4,음식점,여행가게,"제주특별자치도 서귀포시 남원읍 태위로 929 (태흥리, 뽀글이미용실) 1층",2022,40,0,0,0,0,0,0,0,0,0,40,0,0
c4,음식점,연동길,제주특별자치도 제주시 은남2길 23,2022,12,0,0,0,0,0,0,0,0,0,12,0,0
c4,음식점,연동둘둘김밥,제주특별자치도 제주시 국기로 21,2022,67,0,0,0,0,0,0,0,0,0,67,0,0
c4,음식점,연동마라도횟집,제주특별자치도 제주시 신광로8길 3,2022,104,0,0,0,0,0,0,0,0,0,104,0,0
c4,음식점,연미정,제주특별자치도 제주시 세평항로 14,2022,54,0,0,0,0,0,0,0,0,0,54,0,0
c4,음식점,연우네,제주특별자치도 제주시 은수길 110,2022,64,0,0,0,0,0,0,0,0,0,64,0,0
c4,음식점,연이네,제주특별자치도 제주시 우도면 우도해안길 662-1,2022,36,0,0,0,0,0,0,0,0,0,36,0,0
c4,음식점,연정식당,제주특별자치도 제주시 신광로10길 29,2022,52,0,0,0,0,0,0,0,0,0,52,0,0
c4,음식점,연화키친,제주특별자치도 제주시 애월읍 상가로 51,2022,35,0,0,0,0,0,0,0,0,0,35,0,0
c4,음식점,열공부엌,제주특별자치도 제주시 선덕로8길 26 비산쉐르빌 가동 103호,2022,22,0,0,0,0,0,0,0,0,0,22,0,0
c4,음식점,영림흑돼지가든,제주특별자치도 제주시 한림읍 한수풀로 30,2022,77,0,0,0,0,0,0,0,0,0,77,0,0
c4,음식점,영주말가든,제주특별자치도 제주시 연북로 196,2022,38,0,0,0,0,0,0,0,0,0,38,0,0
c4,음식점,영춘식당,제주특별자치도 제주시 도남로7길 37-1,2022,49,0,0,0,0,0,0,0,0,0,49,0,0
c4,음식점,영해식당 (제주점),제주특별자치도 제주시 정든로2길 24-1,2022,57,0,0,0,0,0,0,0,0,0,57,0,0
c4,음식점,예산가마솥장수촌설렁탕,제주특별자치도 제주시 구남동8길 53,2022,67,0,0,0,0,0,0,0,0,0,67,0,0
c4,음식점,예소담,제주특별자치도 제주시 천수로 6,2022,24,0,0,0,0,0,0,0,0,0,24,0,0
c4,음식점,예지원,제주특별자치도 서귀포시 천제연로 129,2022,42,0,0,0,0,0,0,0,0,0,42,0,0
c4,음식점,옐로우카페 (yellow cafe),제주 서귀포시 중문관광로 90,2022,97,0,0,0,0,0,0,0,0,0,97,0,0
c4,음식점,옛고을갈비,제주특별자치도 제주시 한림읍 한림상로 137,2022,33,0,0,0,0,0,0,0,0,0,33,0,0
c4,음식점,옛날동문시장칼국수,제주특별자치도 제주시 동문로4길 9,2022,103,0,0,0,0,0,0,0,0,0,103,0,0
c4,음식점,옛날옛적,제주특별자치도 서귀포시 성산읍 일주동로 4660,2022,70,0,0,0,0,0,0,0,0,0,70,0,0
